[Sat Jul 18 14:41:09 UTC 2026] axis1 child starting RUN_ID=adapt_ax1fv4q1v400s1_finger_seed5_ckpt500000 WM_RUN=ax1wm_finger_fv4q1v400s1_seed5 job=NA host=243a28687a6f
[Sat Jul 18 14:41:09 UTC 2026] env prepared: python=/workspace/conda_envs/dreamerv3/bin/python
python_executable=/workspace/conda_envs/dreamerv3/bin/python
[Sat Jul 18 14:41:09 UTC 2026] offline_fit WM_RUN=ax1wm_finger_fv4q1v400s1_seed5 REPLAY=/workspace/dreamerv3_runs/axis1_finger/q1v400/side1 UPDATES=500000 SEED=5
[Sat Jul 18 14:41:09 UTC 2026] fit flags: --agent.expl.mode apt  (arm=full size=default)
Logdir: /workspace/dreamerv3_runs/ax1wm_finger_fv4q1v400s1_seed5
Static replay: /workspace/dreamerv3_runs/axis1_finger/q1v400/side1
Observations
  reward           Space(float32, shape=(), low=-inf, high=inf)
  is_first         Space(bool, shape=(), low=False, high=True)
  is_last          Space(bool, shape=(), low=False, high=True)
  is_terminal      Space(bool, shape=(), low=False, high=True)
  position         Space(float32, shape=(4,), low=-inf, high=inf)
  velocity         Space(float32, shape=(3,), low=-inf, high=inf)
  touch            Space(float32, shape=(2,), low=-inf, high=inf)
  target_position  Space(float32, shape=(2,), low=-inf, high=inf)
  dist_to_target   Space(float32, shape=(), low=-inf, high=inf)
Actions
  action           Space(float32, shape=(2,), low=-1.0, high=1.0)
Extras
  consec           Space(int32, shape=(), low=-2147483648, high=2147483647)
  stepid           Space(uint8, shape=(20,), low=0, high=255)
  dyn/deter        Space(float32, shape=(512,), low=-inf, high=inf)
  dyn/stoch        Space(float32, shape=(32, 4), low=-inf, high=inf)
JAX devices (1): [cuda:0]
Policy devices: cuda:0
Train devices:  cuda:0
Initializing parameters...
/workspace/dreamerv3/embodied/jax/agent.py:112: DeprecationWarning: `with mesh:` context manager has been deprecated. Please use `with jax.set_mesh(mesh):` instead.
  with self.train_mesh:
Optimizer opt has 580,880 params:
       364,160 dyn
        66,111 val
        50,316 dec
        49,796 pol
        41,153 con
         9,344 enc
/workspace/conda_envs/dreamerv3/lib/python3.11/site-packages/optax/_src/linear_algebra.py:44: DeprecationWarning: optax.global_norm is deprecated in favor of optax.tree.norm
  warnings.warn(
Done initializing!
Compiling 1 checkpoint groups...
Largest checkpoint group: 0 GB
Compiling train and report...
/workspace/dreamerv3/embodied/jax/agent.py:187: DeprecationWarning: `with mesh:` context manager has been deprecated. Please use `with jax.set_mesh(mesh):` instead.
  with self.train_mesh:
/workspace/conda_envs/dreamerv3/lib/python3.11/site-packages/optax/_src/linear_algebra.py:44: DeprecationWarning: optax.global_norm is deprecated in favor of optax.tree.norm
  warnings.warn(
Train cost analysis:
No available
Report cost analysis:
No available
Done compiling!
Did not find any checkpoint.
Loaded static replay: 374800 sampling items (seq length 65).
  update     1/500000: wm_total=0.000  
  update    25/500000: wm_total=27.763  con=0.477  dist_to_target=0.570  dyn=7.918  position=2.639  rep=7.918  target_position=0.698  touch=1.107  velocity=6.436
  update 22425/500000: wm_total=4.617  con=0.020  dist_to_target=0.007  dyn=2.201  position=0.023  rep=2.201  target_position=0.016  touch=0.044  velocity=0.103
  update 22450/500000: wm_total=4.120  con=0.020  dist_to_target=0.007  dyn=1.960  position=0.021  rep=1.960  target_position=0.015  touch=0.037  velocity=0.099
  update 22475/500000: wm_total=5.450  con=0.020  dist_to_target=0.004  dyn=2.600  position=0.027  rep=2.600  target_position=0.015  touch=0.045  velocity=0.138
  update 22500/500000: wm_total=5.283  con=0.020  dist_to_target=0.006  dyn=2.522  position=0.022  rep=2.522  target_position=0.017  touch=0.051  velocity=0.122
  update 22525/500000: wm_total=4.205  con=0.020  dist_to_target=0.007  dyn=2.012  position=0.021  rep=2.012  target_position=0.016  touch=0.025  velocity=0.091
  update 22550/500000: wm_total=5.279  con=0.020  dist_to_target=0.005  dyn=2.519  position=0.023  rep=2.519  target_position=0.016  touch=0.051  velocity=0.128
  update 22575/500000: wm_total=5.105  con=0.020  dist_to_target=0.004  dyn=2.434  position=0.021  rep=2.434  target_position=0.016  touch=0.042  velocity=0.133
  update 22600/500000: wm_total=4.626  con=0.020  dist_to_target=0.006  dyn=2.207  position=0.023  rep=2.207  target_position=0.016  touch=0.034  velocity=0.112
  update 22625/500000: wm_total=4.504  con=0.020  dist_to_target=0.006  dyn=2.151  position=0.021  rep=2.151  target_position=0.016  touch=0.045  velocity=0.094
  update 22650/500000: wm_total=4.505  con=0.020  dist_to_target=0.006  dyn=2.148  position=0.024  rep=2.148  target_position=0.016  touch=0.042  velocity=0.101
  update 22675/500000: wm_total=4.561  con=0.020  dist_to_target=0.005  dyn=2.176  position=0.021  rep=2.176  target_position=0.016  touch=0.038  velocity=0.108
  update 22700/500000: wm_total=4.232  con=0.020  dist_to_target=0.005  dyn=2.005  position=0.022  rep=2.005  target_position=0.016  touch=0.038  velocity=0.120
  update 22725/500000: wm_total=4.511  con=0.020  dist_to_target=0.005  dyn=2.151  position=0.021  rep=2.151  target_position=0.017  touch=0.036  velocity=0.111
  update 22750/500000: wm_total=4.605  con=0.020  dist_to_target=0.006  dyn=2.193  position=0.023  rep=2.193  target_position=0.016  touch=0.041  velocity=0.111
  update 22775/500000: wm_total=4.602  con=0.020  dist_to_target=0.008  dyn=2.202  position=0.025  rep=2.202  target_position=0.016  touch=0.033  velocity=0.095
  update 22800/500000: wm_total=4.954  con=0.020  dist_to_target=0.004  dyn=2.368  position=0.022  rep=2.368  target_position=0.016  touch=0.039  velocity=0.116
  update 22825/500000: wm_total=4.709  con=0.020  dist_to_target=0.005  dyn=2.246  position=0.022  rep=2.246  target_position=0.015  touch=0.041  velocity=0.114
  update 22850/500000: wm_total=4.400  con=0.020  dist_to_target=0.005  dyn=2.097  position=0.023  rep=2.097  target_position=0.016  touch=0.043  velocity=0.097
  update 22875/500000: wm_total=4.997  con=0.020  dist_to_target=0.004  dyn=2.387  position=0.022  rep=2.387  target_position=0.016  touch=0.047  velocity=0.113
  update 22900/500000: wm_total=4.071  con=0.020  dist_to_target=0.005  dyn=1.941  position=0.023  rep=1.941  target_position=0.016  touch=0.033  velocity=0.092
  update 22925/500000: wm_total=5.085  con=0.020  dist_to_target=0.006  dyn=2.428  position=0.021  rep=2.428  target_position=0.016  touch=0.046  velocity=0.119
  update 22950/500000: wm_total=4.165  con=0.020  dist_to_target=0.006  dyn=1.983  position=0.021  rep=1.983  target_position=0.016  touch=0.034  velocity=0.102
  update 22975/500000: wm_total=4.892  con=0.020  dist_to_target=0.005  dyn=2.337  position=0.022  rep=2.337  target_position=0.016  touch=0.044  velocity=0.109
  update 23000/500000: wm_total=4.839  con=0.020  dist_to_target=0.004  dyn=2.306  position=0.020  rep=2.306  target_position=0.016  touch=0.045  velocity=0.122
  update 23025/500000: wm_total=4.664  con=0.020  dist_to_target=0.005  dyn=2.220  position=0.022  rep=2.220  target_position=0.016  touch=0.043  velocity=0.119
  update 23050/500000: wm_total=4.625  con=0.020  dist_to_target=0.005  dyn=2.212  position=0.020  rep=2.212  target_position=0.017  touch=0.036  velocity=0.103
  update 23075/500000: wm_total=4.475  con=0.020  dist_to_target=0.005  dyn=2.143  position=0.022  rep=2.143  target_position=0.016  touch=0.034  velocity=0.093
  update 23100/500000: wm_total=4.148  con=0.020  dist_to_target=0.007  dyn=1.987  position=0.021  rep=1.987  target_position=0.015  touch=0.025  velocity=0.085
  update 23125/500000: wm_total=3.943  con=0.020  dist_to_target=0.008  dyn=1.880  position=0.019  rep=1.880  target_position=0.016  touch=0.031  velocity=0.087
  update 23150/500000: wm_total=4.572  con=0.020  dist_to_target=0.005  dyn=2.191  position=0.024  rep=2.191  target_position=0.016  touch=0.028  velocity=0.097
  update 23175/500000: wm_total=3.940  con=0.020  dist_to_target=0.007  dyn=1.878  position=0.021  rep=1.878  target_position=0.015  touch=0.024  velocity=0.097
  update 23200/500000: wm_total=4.807  con=0.020  dist_to_target=0.005  dyn=2.295  position=0.023  rep=2.295  target_position=0.016  touch=0.044  velocity=0.109
  update 23225/500000: wm_total=5.149  con=0.020  dist_to_target=0.007  dyn=2.464  position=0.021  rep=2.464  target_position=0.017  touch=0.039  velocity=0.117
  update 23250/500000: wm_total=5.113  con=0.020  dist_to_target=0.005  dyn=2.442  position=0.022  rep=2.442  target_position=0.016  touch=0.051  velocity=0.115
  update 23275/500000: wm_total=4.588  con=0.020  dist_to_target=0.006  dyn=2.192  position=0.021  rep=2.192  target_position=0.015  touch=0.040  velocity=0.101
  update 23300/500000: wm_total=5.125  con=0.020  dist_to_target=0.007  dyn=2.435  position=0.022  rep=2.435  target_position=0.016  touch=0.052  velocity=0.136
  update 23325/500000: wm_total=4.383  con=0.020  dist_to_target=0.009  dyn=2.087  position=0.021  rep=2.087  target_position=0.015  touch=0.035  velocity=0.108
  update 23350/500000: wm_total=5.058  con=0.020  dist_to_target=0.004  dyn=2.420  position=0.025  rep=2.420  target_position=0.014  touch=0.036  velocity=0.117
  update 23375/500000: wm_total=4.620  con=0.020  dist_to_target=0.004  dyn=2.207  position=0.023  rep=2.207  target_position=0.016  touch=0.039  velocity=0.103
  update 23400/500000: wm_total=4.752  con=0.020  dist_to_target=0.006  dyn=2.266  position=0.022  rep=2.266  target_position=0.016  touch=0.046  velocity=0.111
  update 23425/500000: wm_total=4.768  con=0.020  dist_to_target=0.006  dyn=2.286  position=0.021  rep=2.286  target_position=0.016  touch=0.036  velocity=0.096
  update 23450/500000: wm_total=5.002  con=0.020  dist_to_target=0.006  dyn=2.380  position=0.022  rep=2.380  target_position=0.016  touch=0.050  velocity=0.128
  update 23475/500000: wm_total=5.245  con=0.020  dist_to_target=0.005  dyn=2.513  position=0.021  rep=2.513  target_position=0.016  touch=0.049  velocity=0.107
  update 23500/500000: wm_total=4.764  con=0.020  dist_to_target=0.006  dyn=2.272  position=0.022  rep=2.272  target_position=0.016  touch=0.043  velocity=0.114
  update 23525/500000: wm_total=5.242  con=0.020  dist_to_target=0.006  dyn=2.491  position=0.022  rep=2.491  target_position=0.017  touch=0.057  velocity=0.137
  update 23550/500000: wm_total=4.626  con=0.020  dist_to_target=0.007  dyn=2.208  position=0.020  rep=2.208  target_position=0.015  touch=0.029  velocity=0.118
  update 23575/500000: wm_total=4.978  con=0.020  dist_to_target=0.006  dyn=2.390  position=0.019  rep=2.390  target_position=0.017  touch=0.044  velocity=0.093
  update 23600/500000: wm_total=5.664  con=0.020  dist_to_target=0.006  dyn=2.711  position=0.020  rep=2.711  target_position=0.016  touch=0.050  velocity=0.129
  update 23625/500000: wm_total=5.130  con=0.020  dist_to_target=0.008  dyn=2.451  position=0.022  rep=2.451  target_position=0.015  touch=0.038  velocity=0.124
  update 23650/500000: wm_total=5.418  con=0.020  dist_to_target=0.009  dyn=2.583  position=0.022  rep=2.583  target_position=0.016  touch=0.062  velocity=0.123
  update 23675/500000: wm_total=4.432  con=0.020  dist_to_target=0.009  dyn=2.117  position=0.021  rep=2.117  target_position=0.016  touch=0.033  velocity=0.099
  update 23700/500000: wm_total=4.675  con=0.020  dist_to_target=0.006  dyn=2.220  position=0.021  rep=2.220  target_position=0.016  touch=0.052  velocity=0.118
  update 23725/500000: wm_total=4.326  con=0.020  dist_to_target=0.006  dyn=2.058  position=0.021  rep=2.058  target_position=0.016  touch=0.031  velocity=0.116
  update 23750/500000: wm_total=4.516  con=0.020  dist_to_target=0.007  dyn=2.155  position=0.021  rep=2.155  target_position=0.016  touch=0.043  velocity=0.099
  update 23775/500000: wm_total=4.700  con=0.020  dist_to_target=0.006  dyn=2.240  position=0.025  rep=2.240  target_position=0.016  touch=0.036  velocity=0.116
  update 23800/500000: wm_total=4.189  con=0.020  dist_to_target=0.004  dyn=2.004  position=0.024  rep=2.004  target_position=0.016  touch=0.025  velocity=0.092
  update 23825/500000: wm_total=4.676  con=0.020  dist_to_target=0.005  dyn=2.229  position=0.020  rep=2.229  target_position=0.016  touch=0.043  velocity=0.114
  update 23850/500000: wm_total=5.085  con=0.020  dist_to_target=0.003  dyn=2.423  position=0.022  rep=2.423  target_position=0.016  touch=0.045  velocity=0.133
  update 23875/500000: wm_total=4.724  con=0.020  dist_to_target=0.006  dyn=2.257  position=0.021  rep=2.257  target_position=0.017  touch=0.046  velocity=0.099
  update 23900/500000: wm_total=4.570  con=0.020  dist_to_target=0.006  dyn=2.180  position=0.021  rep=2.180  target_position=0.016  touch=0.041  velocity=0.106
  update 23925/500000: wm_total=3.888  con=0.020  dist_to_target=0.005  dyn=1.851  position=0.021  rep=1.851  target_position=0.016  touch=0.037  velocity=0.086
  update 23950/500000: wm_total=4.084  con=0.020  dist_to_target=0.004  dyn=1.948  position=0.020  rep=1.948  target_position=0.016  touch=0.030  velocity=0.098
  update 23975/500000: wm_total=4.261  con=0.020  dist_to_target=0.006  dyn=2.028  position=0.020  rep=2.028  target_position=0.016  touch=0.033  velocity=0.109
  update 24000/500000: wm_total=4.049  con=0.020  dist_to_target=0.005  dyn=1.930  position=0.020  rep=1.930  target_position=0.016  touch=0.031  velocity=0.095
  update 24025/500000: wm_total=4.704  con=0.020  dist_to_target=0.006  dyn=2.241  position=0.022  rep=2.241  target_position=0.015  touch=0.043  velocity=0.117
  update 24050/500000: wm_total=4.217  con=0.020  dist_to_target=0.008  dyn=2.014  position=0.021  rep=2.014  target_position=0.016  touch=0.026  velocity=0.097
  update 24075/500000: wm_total=4.680  con=0.020  dist_to_target=0.004  dyn=2.232  position=0.027  rep=2.232  target_position=0.016  touch=0.040  velocity=0.108
  update 24100/500000: wm_total=5.062  con=0.020  dist_to_target=0.007  dyn=2.408  position=0.022  rep=2.408  target_position=0.016  touch=0.057  velocity=0.123
  update 24125/500000: wm_total=4.564  con=0.020  dist_to_target=0.007  dyn=2.185  position=0.023  rep=2.185  target_position=0.015  touch=0.036  velocity=0.092
  update 24150/500000: wm_total=4.800  con=0.020  dist_to_target=0.005  dyn=2.296  position=0.022  rep=2.296  target_position=0.017  touch=0.035  velocity=0.108
  update 24175/500000: wm_total=4.263  con=0.020  dist_to_target=0.007  dyn=2.033  position=0.021  rep=2.033  target_position=0.016  touch=0.034  velocity=0.100
  update 24200/500000: wm_total=4.682  con=0.020  dist_to_target=0.008  dyn=2.233  position=0.022  rep=2.233  target_position=0.015  touch=0.038  velocity=0.111
  update 24225/500000: wm_total=3.908  con=0.020  dist_to_target=0.007  dyn=1.863  position=0.020  rep=1.863  target_position=0.017  touch=0.034  velocity=0.082
  update 24250/500000: wm_total=4.688  con=0.020  dist_to_target=0.005  dyn=2.256  position=0.024  rep=2.256  target_position=0.016  touch=0.023  velocity=0.087
  update 24275/500000: wm_total=5.149  con=0.020  dist_to_target=0.005  dyn=2.459  position=0.022  rep=2.459  target_position=0.016  touch=0.046  velocity=0.121
  update 24300/500000: wm_total=4.834  con=0.020  dist_to_target=0.005  dyn=2.306  position=0.022  rep=2.306  target_position=0.016  touch=0.050  velocity=0.108
  update 24325/500000: wm_total=5.050  con=0.020  dist_to_target=0.003  dyn=2.414  position=0.023  rep=2.414  target_position=0.016  touch=0.046  velocity=0.113
  update 24350/500000: wm_total=5.191  con=0.020  dist_to_target=0.006  dyn=2.487  position=0.023  rep=2.487  target_position=0.016  touch=0.042  velocity=0.110
  update 24375/500000: wm_total=4.994  con=0.020  dist_to_target=0.005  dyn=2.380  position=0.020  rep=2.380  target_position=0.017  touch=0.042  velocity=0.130
  update 24400/500000: wm_total=4.145  con=0.020  dist_to_target=0.005  dyn=1.974  position=0.021  rep=1.974  target_position=0.015  touch=0.029  velocity=0.107
  update 24425/500000: wm_total=4.385  con=0.020  dist_to_target=0.004  dyn=2.098  position=0.019  rep=2.098  target_position=0.016  touch=0.031  velocity=0.097
  update 24450/500000: wm_total=4.655  con=0.020  dist_to_target=0.007  dyn=2.223  position=0.021  rep=2.223  target_position=0.016  touch=0.036  velocity=0.108
  update 24475/500000: wm_total=4.320  con=0.020  dist_to_target=0.006  dyn=2.067  position=0.020  rep=2.067  target_position=0.016  touch=0.033  velocity=0.091
  update 24500/500000: wm_total=4.272  con=0.020  dist_to_target=0.005  dyn=2.035  position=0.021  rep=2.035  target_position=0.015  touch=0.033  velocity=0.107
  update 24525/500000: wm_total=4.055  con=0.020  dist_to_target=0.006  dyn=1.935  position=0.023  rep=1.935  target_position=0.017  touch=0.029  velocity=0.091
  update 24550/500000: wm_total=4.293  con=0.020  dist_to_target=0.007  dyn=2.056  position=0.021  rep=2.056  target_position=0.016  touch=0.039  velocity=0.078
  update 24575/500000: wm_total=5.226  con=0.020  dist_to_target=0.004  dyn=2.503  position=0.021  rep=2.503  target_position=0.016  touch=0.046  velocity=0.112
  update 24600/500000: wm_total=4.466  con=0.020  dist_to_target=0.006  dyn=2.132  position=0.021  rep=2.132  target_position=0.016  touch=0.029  velocity=0.109
  update 24625/500000: wm_total=3.427  con=0.020  dist_to_target=0.005  dyn=1.633  position=0.020  rep=1.633  target_position=0.014  touch=0.017  velocity=0.083
  update 24650/500000: wm_total=5.299  con=0.020  dist_to_target=0.006  dyn=2.532  position=0.029  rep=2.532  target_position=0.016  touch=0.043  velocity=0.121
  update 24675/500000: wm_total=5.030  con=0.020  dist_to_target=0.004  dyn=2.405  position=0.022  rep=2.405  target_position=0.016  touch=0.040  velocity=0.117
  update 24700/500000: wm_total=4.217  con=0.020  dist_to_target=0.005  dyn=2.014  position=0.020  rep=2.014  target_position=0.016  touch=0.043  velocity=0.083
  update 24725/500000: wm_total=4.269  con=0.020  dist_to_target=0.005  dyn=2.039  position=0.021  rep=2.039  target_position=0.017  touch=0.035  velocity=0.092
  update 24750/500000: wm_total=4.854  con=0.020  dist_to_target=0.006  dyn=2.318  position=0.021  rep=2.318  target_position=0.017  touch=0.051  velocity=0.105
  update 24775/500000: wm_total=3.685  con=0.020  dist_to_target=0.006  dyn=1.754  position=0.020  rep=1.754  target_position=0.015  touch=0.027  velocity=0.087
  update 24800/500000: wm_total=4.304  con=0.020  dist_to_target=0.004  dyn=2.052  position=0.022  rep=2.052  target_position=0.016  touch=0.032  velocity=0.105
  update 24825/500000: wm_total=4.876  con=0.020  dist_to_target=0.006  dyn=2.329  position=0.021  rep=2.329  target_position=0.015  touch=0.046  velocity=0.109
  update 24850/500000: wm_total=4.806  con=0.020  dist_to_target=0.004  dyn=2.295  position=0.020  rep=2.295  target_position=0.015  touch=0.042  velocity=0.114
  update 24875/500000: wm_total=5.447  con=0.020  dist_to_target=0.005  dyn=2.603  position=0.025  rep=2.603  target_position=0.015  touch=0.051  velocity=0.124
  update 24900/500000: wm_total=4.388  con=0.020  dist_to_target=0.004  dyn=2.101  position=0.023  rep=2.101  target_position=0.016  touch=0.030  velocity=0.093
  update 24925/500000: wm_total=5.693  con=0.020  dist_to_target=0.006  dyn=2.725  position=0.023  rep=2.725  target_position=0.015  touch=0.058  velocity=0.120
  update 24950/500000: wm_total=4.937  con=0.020  dist_to_target=0.005  dyn=2.358  position=0.023  rep=2.358  target_position=0.016  touch=0.040  velocity=0.116
  update 24975/500000: wm_total=4.035  con=0.020  dist_to_target=0.005  dyn=1.919  position=0.021  rep=1.919  target_position=0.015  touch=0.033  velocity=0.103
  update 25000/500000: wm_total=4.730  con=0.020  dist_to_target=0.007  dyn=2.262  position=0.021  rep=2.262  target_position=0.016  touch=0.045  velocity=0.096
  update 25025/500000: wm_total=5.706  con=0.020  dist_to_target=0.006  dyn=2.724  position=0.023  rep=2.724  target_position=0.016  touch=0.050  velocity=0.142
  update 25050/500000: wm_total=4.523  con=0.020  dist_to_target=0.004  dyn=2.149  position=0.022  rep=2.149  target_position=0.016  touch=0.037  velocity=0.126
  update 25075/500000: wm_total=4.005  con=0.020  dist_to_target=0.007  dyn=1.910  position=0.021  rep=1.910  target_position=0.015  touch=0.026  velocity=0.095
  update 25100/500000: wm_total=4.343  con=0.020  dist_to_target=0.007  dyn=2.076  position=0.021  rep=2.076  target_position=0.016  touch=0.031  velocity=0.096
  update 25125/500000: wm_total=4.184  con=0.020  dist_to_target=0.006  dyn=1.998  position=0.021  rep=1.998  target_position=0.016  touch=0.032  velocity=0.092
  update 25150/500000: wm_total=5.135  con=0.020  dist_to_target=0.005  dyn=2.454  position=0.022  rep=2.454  target_position=0.017  touch=0.048  velocity=0.117
  update 25175/500000: wm_total=4.256  con=0.020  dist_to_target=0.008  dyn=2.025  position=0.021  rep=2.025  target_position=0.016  touch=0.037  velocity=0.105
  update 25200/500000: wm_total=4.443  con=0.020  dist_to_target=0.004  dyn=2.128  position=0.020  rep=2.128  target_position=0.015  touch=0.027  velocity=0.100
  update 25225/500000: wm_total=4.462  con=0.020  dist_to_target=0.005  dyn=2.134  position=0.022  rep=2.134  target_position=0.015  touch=0.044  velocity=0.088
  update 25250/500000: wm_total=5.034  con=0.020  dist_to_target=0.005  dyn=2.391  position=0.030  rep=2.391  target_position=0.016  touch=0.054  velocity=0.127
  update 25275/500000: wm_total=4.595  con=0.020  dist_to_target=0.005  dyn=2.198  position=0.021  rep=2.198  target_position=0.016  touch=0.041  velocity=0.095
  update 25300/500000: wm_total=4.497  con=0.020  dist_to_target=0.007  dyn=2.148  position=0.022  rep=2.148  target_position=0.016  touch=0.026  velocity=0.111
  update 25325/500000: wm_total=4.367  con=0.020  dist_to_target=0.004  dyn=2.093  position=0.022  rep=2.093  target_position=0.015  touch=0.025  velocity=0.095
  update 25350/500000: wm_total=4.184  con=0.020  dist_to_target=0.005  dyn=2.004  position=0.021  rep=2.004  target_position=0.016  touch=0.028  velocity=0.086
  update 25375/500000: wm_total=4.632  con=0.020  dist_to_target=0.008  dyn=2.215  position=0.020  rep=2.215  target_position=0.016  touch=0.034  velocity=0.103
  update 25400/500000: wm_total=4.787  con=0.020  dist_to_target=0.007  dyn=2.292  position=0.023  rep=2.292  target_position=0.016  touch=0.030  velocity=0.108
  update 25425/500000: wm_total=4.361  con=0.020  dist_to_target=0.004  dyn=2.088  position=0.022  rep=2.088  target_position=0.015  touch=0.029  velocity=0.093
  update 25450/500000: wm_total=3.748  con=0.020  dist_to_target=0.005  dyn=1.783  position=0.023  rep=1.783  target_position=0.016  touch=0.030  velocity=0.087
  update 25475/500000: wm_total=4.211  con=0.020  dist_to_target=0.007  dyn=2.015  position=0.020  rep=2.015  target_position=0.016  touch=0.022  velocity=0.095
